pktTotalSize,pktMeanSize,pktVarSize,pktMinSize,serviceType,windowTotal,windowMean,windowVar,windowMin,windowMax,numberOfRstFlag,numberOfPshFlag,numberOfKeepAlive,numberOfSyncFlood,LABEL
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
972,121.5,133.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3612,451.5,459.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3628,453.5,461.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3436,429.5,413.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3448,431.0,418.0,40,443,519100,64887.5,647.5,64240,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
948,118.5,127.25,40,443,518985,64873.125,1000.0,64125,65535,0,3,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3448,431.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3456,432.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,2,0,0,TunnelBear
3464,433.0,420.0,40,443,519100,64887.5,647.5,64240,65535,0,1,0,0,TunnelBear
